ANIO,MES,Temp_MAX,Temp_MAX_ANOM,Temp_MIN,Temp_Average,precip,VPD,f_count,b_surface,n_hotspots_modis,dead_ratio,fdi_100ha,NBR_monthly,dNBR,KNDVI,NDVI,RH,solar_rad,wind_speed,TEMP_AIR_MAX,NINO3_4,LST_trend,spei12
2001,1,21.29032258,0.60841058,-0.13,13.26612903,4.5,1.632877497,NA,0,0,0.831,0,NA,NA,0.04,0.184722259,57.60442846,583.918924,4.32233953,19.9481449,25.81,24.131,NA
2001,2,21.57142857,0.182297858,-1.53,14.14285714,3,1.633083624,NA,0,1,0.815,0.046168052,-0.018742242,NA,0.033127084,0.178364196,55.45206274,555.144998,3.96088672,21.2017155,26.12,31.837,NA
2001,3,24.72580645,0.564865779,-0.47,16.63709677,6.51,2.366429403,NA,0,0,0.818,0,-0.060201842,NA,0.03,0.173619804,41.10186273,775.16623,5.35924673,23.1684208,26.8,43.71,NA
2001,4,23.03225806,-0.637728385,-3.71,NA,19.5,1.905990583,1,1,0,0.825,0,-0.052536394,0.106,0.03,0.167746433,42.16544617,742.447222,4.24026394,26.0355167,27.33,44.638,NA
2001,5,26.77419355,-0.273435098,-0.57,18.84677419,124.91,2.394541955,NA,0,0,0.757,0,-0.015695277,NA,0.06,0.231389882,54.41586004,724.378942,3.86581802,24.3375492,27.6,43.076,NA
2001,6,26.16666667,1.679750396,1.04,19.65,72.01,1.978354092,NA,0,0,0.622,0,0.294432613,NA,0.232717949,0.473980785,75.69729605,631.564992,3.74647331,22.4187565,27.54,28.556,NA
2001,7,26.48387097,0.652452219,1.95,19.24193548,174.6,2.000887792,NA,0,0,0.413,0,0.47674802,NA,0.385163136,0.63,80.14338386,665.560512,3.92269349,21.6969547,27.25,26.519,NA
2001,8,27.5,1.248711071,3.33847228,19.90322581,99.53,2.205682342,NA,0,0,0.416,0,NA,NA,NA,NA,77.66045396,662.62405,4.10489941,21.2459965,26.8,NA,NA
2001,9,26.43333333,0.850762568,2.23,19.2,103.2,1.996949012,NA,0,0,0.73,0,NA,NA,NA,NA,81.43729117,553.2254458,4.30852032,20.3163395,26.52,NA,NA
2001,10,25.46774194,0.75382057,1.543708433,17.74193548,30.14,2.06528167,NA,0,0,0.585,0,0.317593835,NA,0.214348581,0.46,72.7134341,602.6286024,4.90098906,19.3409367,26.57,27.053,NA
2001,11,25.31666667,1.077011494,1.789293319,16.525,0.71,2.267241642,NA,0,0,0.661,0,0.170549369,NA,0.123692558,0.341577432,62.46356382,564.009588,4.27074289,18.7203617,26.33,29.162,NA
2001,12,26.88709677,1.4643083,3.75708623,16.88709677,10.03,2.573948621,NA,0,0,0.73,0,NA,NA,NA,NA,60.28054894,533.076072,4.03610563,19.1946659,26.19,NA,0.006253168
2002,1,17.33870968,0.995507354,-4.08,11.48387097,7.7,1.186156198,NA,0,0,0.739,0,-0.021390134,NA,0.05,0.216211265,50.04156728,617.297648,4.3763814,19.9715824,26.39,29.543,0.057182704
2002,2,19.89285714,0.450155001,-3.21,13.4375,1.5,1.414299155,NA,0,0,0.73,0,NA,NA,NA,NA,52.54794382,553.297684,4.43790674,20.1883488,26.71,NA,0.047811365
2002,3,28.4516129,1.64551094,3.257227607,19.04032258,0.01,2.975058601,1,1,0,0.84,0,-0.049382618,NA,0.03,0.16492148,44.77498524,750.8946417,4.70638943,24.6994877,27.29,40.742,-0.069532367
2002,4,28.83333333,0.231088816,2.092489294,19.63333333,55.42,2.861045933,NA,0,0,0.73,0,NA,NA,NA,NA,52.30019574,773.232926,3.96304464,26.3287296,27.84,NA,-0.002344721
2002,5,29.59677419,0.903984252,2.256019582,20.84677419,3.52,3.070777043,NA,0,0,0.781,0,-0.018910802,NA,0.04,0.185710619,46.48273631,779.260642,4.08148289,26.4081669,28.24,47.394,-0.686806694
2002,6,27.1,1.096417066,1.975914478,19.825,29.84,2.245975613,NA,0,0,0.73,0,NA,NA,NA,NA,66.6985299,665.173246,4.04134989,23.3475895,28.44,NA,-1.000938309
2002,7,24.9516129,1.442774799,0.42,18.87096774,66.93,1.659302733,NA,0,0,0.635,0,0.327468934,NA,0.196634958,0.43971451,80.31733476,658.38932,3.94603992,21.7613163,28.03,11.092,-1.436311357
2002,8,25.06451613,1.264840111,0.90298841,18.69354839,91.51,1.737756618,NA,0,0,0.73,0,NA,NA,NA,NA,76.74007048,677.076294,4.14431477,22.2421513,27.72,NA,-1.586520586
2002,9,23.58333333,1.450762568,-0.62,18.075,110.81,1.394431485,NA,0,0,0.568,0,NA,NA,NA,NA,83.04793375,525.4099955,3.99620366,20.4586735,27.81,NA,-1.409749074
2002,10,24.40322581,2.17317541,0.479192303,17.91935484,3.5,1.658024503,NA,0,0,0.676,0,0.347131797,NA,0.137670568,0.36,77.006248,583.6976685,3.58599377,20.1408634,27.96,20.551,-1.459009727
2002,11,22.95,1.477011494,-0.58,15.54166667,10.9,1.734295769,NA,0,0,0.624,0,0.037457561,NA,0.104010976,0.31220174,70.60589274,510.446208,4.54817152,17.9170475,28.17,22.954,-1.381091174
2002,12,23.375,0.773640097,0.24498946,13.35483871,0,1.89072828,NA,0,0,0.73,0,NA,NA,NA,NA,63.72144069,549.98374,4.04241085,18.8601322,27.97,NA,-1.415434441
2003,1,20.82258065,-1.827073291,-0.6,NA,52.6,1.53813888,NA,0,0.007843137,0.846,0.000362102,0.002234559,NA,0.030523801,0.169965901,59.50345388,520.152456,3.82591653,18.4106693,27.15,28.4,-1.301056404
2003,2,NA,NA,NA,NA,NA,NA,NA,0,0,0.73,0,NA,NA,NA,NA,43.6159174,650.837158,4.70899773,22.6948795,27.39,NA,-1.083454218
2003,3,20.29032258,-6.048037447,-4.9,NA,57.41,1.647319368,NA,0,5.823529412,NA,0.268861007,NA,NA,NA,NA,37.61024748,778.4161796,5.18332338,24.3262577,27.65,NA,-0.672719256
2003,4,NA,NA,NA,NA,NA,NA,1,0,0,0.788,0,-0.047121691,0.049,0.03,0.177848035,47.79678081,710.014432,4.09639406,26.0656681,27.68,45.529,-0.514017737
2003,5,NA,NA,NA,NA,91,NA,NA,0,0,0.779,0,-0.046479624,NA,0.04,0.197248516,48.36696808,805.58293,4.30038881,27.5885258,27.32,47.472,0.078954254
2003,6,NA,NA,NA,NA,NA,NA,NA,0,0,0.73,0,NA,NA,NA,NA,81.64933224,564.398816,4.00523138,22.2431278,27.44,NA,0.190785137
2003,7,NA,NA,NA,NA,NA,NA,NA,0,0,0.38,0,0.526832704,NA,0.430430728,0.668790964,78.0714287,686.075714,4.1642127,21.6100407,27.5,22.117,0.01485496
2003,8,19.41071429,-4.486311968,-4.75,NA,0,0.783422976,NA,0,0,0.66,0,0.173707487,NA,0.051259063,0.21291577,77.92001919,682.488626,3.97237515,21.7140141,27.11,3.655,-0.454413282
2003,9,28.75,-1.265904102,4.54,19.3,143.8,2.423958361,NA,0,0,0.404,0,NA,NA,NA,NA,82.44184025,552.7259139,4.4709425,20.0759525,26.99,NA,-0.241392714
2003,10,29.62903226,1.10865928,5.7,20,17.31,2.755134964,NA,0,0,0.636,0,0.393847237,NA,0.19514361,0.43840697,80.07587567,553.7258705,4.25441599,19.4533024,27.14,10.109,-0.172658657
2003,11,29.28333333,1.177011494,5.755959979,18.55833333,0,2.963531121,NA,0,1,0.718,0.046168052,0.114807018,NA,0.09,0.288029048,64.74237857,560.50308,4.36739922,19.3873539,27.04,29.351,-0.247718946
2003,12,26.0483871,-3.32601428,2.91837656,14.07258065,0,2.609756943,1,15.883,0,0.728,0,0.03951916,NA,0.07,0.248492702,52.27066066,584.698972,4.10834742,18.0451298,27.03,28.148,-0.245097403
2004,1,18.75806452,-1.149653936,-2.66,11.12096774,26.51,1.269186535,9,52.158,1.525490196,0.79,0.07042891,0.045781081,NA,0.044696386,0.20462147,62.23031272,544.799316,4.7994523,17.4453678,26.81,21.509,-0.286803067
2004,2,21.86206897,-1.756125787,-1.24,13.31896552,0.3,1.873553458,1,0,2.898039216,0.854,0.133796824,-0.023440066,NA,0.028670342,0.17,46.81704388,655.474818,5.23125362,20.5024967,26.98,30.671,-0.543590735
2004,3,23.41935484,-0.822230995,-1.78,15.29032258,18.01,1.910351791,NA,0,0,0.73,0,NA,NA,NA,NA,51.02850182,707.9125943,4.46592617,22.2235661,27.4,NA,-0.717527077
2004,4,22.6,-2.002244514,-4.14,15.4,21.42,1.768593507,NA,0,0,0.853,0,NA,NA,NA,NA,48.4003757,741.198712,5.0051384,23.9221134,27.89,NA,-0.975048802
2004,5,25.14516129,-6.079886712,-2.2,NA,6.2,1.901935159,NA,0,0,0.73,0,NA,NA,NA,NA,64.91721271,716.732088,3.75863671,23.2752628,28,NA,-1.228055174
2004,6,NA,NA,NA,NA,NA,NA,NA,0,0,0.604,0,0.185332151,NA,0.186307977,0.414096614,77.68523323,635.854896,3.92137194,21.9086552,27.86,34.176,-1.401527279
2004,7,NA,NA,NA,NA,3.4,NA,NA,0,0,0.506,0,0.334994302,NA,0.27585478,0.505726654,78.18560174,677.58412,3.81876087,21.5598392,27.78,23.154,-1.415847051
2004,8,NA,NA,NA,NA,NA,NA,NA,0,0,0.442,0,0.476120174,NA,0.37077889,0.612813047,77.2094381,696.293216,3.98737955,21.9624271,27.62,28.105,-1.347583582
2004,9,NA,NA,NA,NA,NA,NA,NA,0,0,0.41,0,0.521027223,NA,0.424638902,0.661163894,81.3010517,556.4313293,3.81489205,20.6700382,27.53,26.751,-1.629730185
2004,10,27.13333333,-0.678975127,3.209299823,NA,17,2.146771401,NA,0,0,0.613,0,0.312138287,NA,0.190764205,0.42625858,78.73726686,558.2894684,3.86164975,20.5699711,27.44,28.216,-1.311158997
2004,11,NA,NA,NA,NA,NA,NA,NA,0,0,0.663,0,0.102463931,NA,0.100065825,0.305255815,60.1454986,607.992752,4.10354662,20.9802189,27.36,29.432,-1.022093514
2004,12,26.85,2.010544859,3.71998946,NA,4.6,2.624980952,1,3.286,0,0.747,0,0.039690285,NA,0.05,0.223531374,58.34692132,564.92358,4.3525691,19.0156193,27.34,26.318,-0.929106955
2005,1,17.35483871,-3.794815227,-4.06,9.096774194,4.9,1.088076013,1,0.634,0,0.801,0,0.006634498,NA,0.044267112,0.204344224,57.88743407,601.945684,4.12202311,19.8951359,27.21,23.307,-1.023050662
2005,2,18.19642857,-6.228416427,-4.91,9.25,30.51,1.107619653,4,6.759,0,0.826,0,0.007499215,NA,0.03,0.174196493,54.35374653,572.923304,4.41790056,21.4423161,27.11,31.675,-0.773962547
2005,3,20.46774194,-6.564166479,-4.73,10.94354839,18.91,1.662575129,1,0.084,0,0.794,0,-0.02784298,0.052,0.039862661,0.194096331,38.7870335,765.7273652,5.7782979,23.6053715,27.73,41.358,-0.637446744
2005,4,21.23333333,-6.568911181,-5.51,12.43333333,72.4,1.445213428,1,0.253,0,0.823,0,-0.020203131,0.027,0.03,0.17,48.42168941,730.88327,4.21518278,26.7185001,28.08,44.443,-0.325354081
2005,5,24.16129032,-6.531499615,-3.18,14.41129032,35.41,1.948778081,NA,0,0,0.788,0,-0.046669143,NA,0.031193808,0.171595553,48.44567048,767.085156,3.98640084,25.8438663,28.24,38.46,-0.159956344
2005,6,25.96666667,-4.870249601,0.842581147,16.275,52.32,2.095206471,NA,0,0,0.804,0,-0.045096384,NA,0.026735685,0.159097683,55.77221799,642.172128,4.49683475,25.827631,27.77,49.053,-0.136205369
2005,7,25.61290323,-5.799160684,1.080620034,15.58064516,138,1.777571103,NA,0,0,0.646,0,0.144039546,NA,0.145474518,0.36527825,76.54743602,693.369536,4.07433176,22.6519413,27.06,36.11,0.549339084
2005,8,24.9516129,-5.944837313,0.79008518,15.03225806,210.6,1.629135189,NA,0,0,0.428,0,0.481258331,NA,0.369755988,0.610804863,81.71956711,602.849258,4.1609025,20.886652,26.8,23.617,1.625715773
2005,9,23.9,-6.599237435,-0.31,14.20833333,85.83,1.544184963,NA,0,0,0.451,0,0.474213232,NA,0.349780359,0.590712612,76.880484,613.707253,4.4026823,20.7096195,26.68,24.991,1.60268811
2005,10,24,2.3667238,0.08,17.81451613,98.71,1.695335978,NA,0,0,0.536,0,0.41668018,NA,0.267493544,0.506866202,74.13114936,573.1832522,4.37748194,19.7759953,26.65,18.631,1.576231119
2005,11,23.25,-5.589655172,-0.28,12.15833333,7.9,1.800575576,NA,0,0,0.668,0,0.11304536,NA,0.109108435,0.319717259,64.47276912,554.453022,4.15827227,19.6986637,26.11,30.517,1.561382536
2005,12,21.41935484,-4.32601428,-1.71,11.25806452,0,1.656501004,1,0.422,0,0.782,0,0.050472472,NA,0.05,0.219986276,54.3744219,536.122216,3.75510073,19.0691166,25.68,23.945,1.580887142
2006,1,26.32258065,-1.456105549,4.904099209,14.75,0,2.618922148,1,2.366,0,0.871,0,0.042265672,NA,0.03,0.159267857,50.5916088,581.229856,4.1648922,19.7036686,25.63,20.565,1.513282676
2006,2,26.78571429,-1.353416427,3.68010248,15.98214286,0,2.618944674,1,1.267,0,0.807,0,-0.020913548,NA,0.038391523,0.191058234,50.56605481,588.336848,4.3340559,22.1059513,26.08,34.288,1.349587136
2006,3,26.96774194,-1.370618092,1.773356647,16.79032258,24.02,2.722657896,3,15.377,0,0.818,0,-0.016350817,NA,0.033818246,0.178988235,43.2326297,750.7816756,4.30718851,24.39007,26.57,37.848,1.248164586
2006,4,28.43333333,-0.735577847,1.692489294,18.95,26.02,2.887530588,1,1,4,0.855,0.184672207,-0.032498456,0.075,0.024514616,0.151891944,45.87322746,759.891662,4.17225313,26.3556156,27.5,38.559,0.921173227
2006,5,27.16129032,-1.031499618,-0.18,18.66129032,94.23,2.351218329,NA,0,0,0.769,0,-0.045865231,NA,0.04,0.186638934,61.89197763,718.526452,3.69327617,24.1511478,27.85,41.81,1.02797127
2006,6,25.7,-1.320249604,0.575914477,17.91666667,79.02,1.957492249,NA,0,0,0.594,0,0.192189892,NA,0.196259286,0.428402095,69.41280586,685.909758,4.05740166,23.4173527,27.73,35.772,1.132269322
2006,7,24.73333333,-0.547547781,0.201050134,17.19354839,67.01,1.637878469,NA,0,0,0.73,0,NA,NA,NA,NA,80.35401375,614.515682,4.22171688,21.9279118,27.3,NA,0.696492797
2006,8,24.38709677,0.006775591,0.22556905,17.72580645,65.08,1.516283189,NA,0,0,0.477,0,NA,NA,NA,NA,83.56883201,594.521256,3.88356566,20.65481,27.16,NA,-0.188632067
2006,9,25.66666667,0.184095898,1.461285606,18.48333333,41.07,1.786324662,NA,0,0,0.473,0,NA,NA,NA,NA,82.29358336,577.6422028,3.95277619,20.5149174,27.32,NA,-0.509719731
2006,10,25.74193548,0.447368959,1.817901973,17.72580645,23.04,1.887317618,NA,0,0,NA,0,NA,NA,NA,NA,79.1281551,549.6807001,4.53381777,20.3037357,27.41,NA,-0.800598148
2006,11,26,-1.089655172,2.472626649,15.78333333,41,2.268748529,NA,0,0,0.626,0,NA,NA,0.216702343,0.456499192,70.89026388,504.643956,4.14197826,18.2275028,27.69,28.839,-0.676428247
2006,12,25.74193548,-1.713111055,2.61192494,14.72580645,0,2.457438676,1,0.338,0,0.823,0,0.069461911,NA,0.04,0.190734801,55.70474388,561.846388,4.46136332,18.4998722,27.74,12.158,-0.79861603
2007,1,22.29032258,-2.730299098,0.871841139,12.09677419,6.01,1.720632116,1,0.929,0,0.764,0,0.014824826,NA,0.042070066,0.199383549,57.57481848,568.926056,4.37667942,19.8420658,27.24,23.1,-0.712247566
2007,2,22.875,-5.085559285,-0.23,12.16071429,34,1.949820131,1,0.507,0,0.735,0,-0.036321996,NA,0.054225728,0.22538747,47.43258609,600.030288,4.42951202,21.1714725,26.88,35.863,-0.445287605
2007,3,23.64516129,-6.177069705,-1.55,12.72580645,27.52,2.048960861,1,0.773,0,0.793,0,-0.020249851,NA,0.05,0.20847268,43.61266907,724.0758174,3.89633751,22.769556,27.1,35.448,-0.296266133
2007,4,24.51666667,-7.485577847,-2.22,13.61666667,21.23,2.158948975,1,0.273,0,0.732,0,-0.027046469,0.041,0.06,0.237537463,44.19294042,728.654306,4.41267681,23.831049,27.5,39.543,-0.193492072
2007,5,24.4516129,-6.547628648,-2.89,14.5483871,40.79,1.799153428,NA,0,0,0.772,0,0.026037869,NA,0.061183396,0.238516196,60.92486039,703.62709,3.49988604,24.725275,27.46,31.619,-0.314785516
2007,6,37.33333333,-6.286916267,12.20924781,21.25,47.61,4.987169196,NA,0,0,0.688,0,0.070411816,NA,0.102557893,0.30869306,68.94544182,663.205652,3.55829716,24.0041447,27.37,37.492,-0.731858348
2007,7,32.70967742,-5.605612297,8.177394224,19.22580645,42.31,3.433367186,NA,0,0,0.519,0,0.34609077,NA,0.279751185,0.517571196,80.71836219,653.430184,3.80244994,21.7796268,26.71,34.657,-0.923238232
2007,8,33.48387097,-6.154514733,9.32234325,19.19354839,27.62,3.642609154,NA,0,0,NA,0,NA,NA,NA,NA,81.7648824,625.794508,4.34718227,20.758234,26.14,NA,-1.210920774
2007,9,32.8,-6.582570769,8.594618936,18.66666667,56.4,3.547744293,NA,0,0,0.458,0,0.458739533,NA,0.340423253,0.583338644,80.6790569,596.8438671,3.79049206,19.8663273,25.61,25.099,-1.025286847
2007,10,32.41935484,-7.391340718,8.495321333,17.14516129,6.29,3.672737318,NA,0,0,NA,0,NA,NA,NA,NA,74.99053999,601.8263396,4.58692503,18.8456364,25.32,NA,-0.994040681
2007,11,32.4,-6.756321839,8.872626649,16.15,0.3,3.835369092,NA,0,0,0.747,0,0.127075886,NA,0.08,0.271907523,64.56316383,567.171152,4.24019909,18.9042912,25.17,26.68,-1.186692693
2007,12,32.25806452,-6.293756216,9.12805398,15.69354839,0.31,3.857525212,1,2.281,0,0.776,0,0.036723617,NA,0.05,0.217504494,56.1702456,552.049112,3.76126122,19.6118107,25.01,28.336,-1.254653758
2008,1,20.93548387,-2.214170065,-0.48,11.67741935,0,1.676206264,1,0.253,0,0.809,0,0.008260614,NA,0.038414283,0.191305085,49.45718105,590.896256,4.48293066,19.0631962,24.86,30.509,-1.299774519
2008,2,23.75862069,0.57146042,0.65300888,15.43103448,0.02,2.212431169,1,0.253,0.003921569,0.813,0.000181051,-0.00874265,NA,0.04,0.184314057,39.21295899,628.208602,4.26223373,21.6868839,25.08,36.054,-1.562149766
2008,3,28.41935484,0.855188359,3.224969547,18.62903226,0,3.108727647,NA,0,0.007843137,0.845,0.000362102,-0.005922403,NA,0.029046413,0.166782359,39.11447805,740.3460384,4.80412197,22.7875614,26.07,38.348,-1.8586902
2008,4,29.7,1.597755486,2.959155964,20.75,0.03,3.169311499,1,0.253,4.82745098,0.848,0.222874006,-0.008875869,0.017,0.02,0.153571297,46.64017953,719.032998,4.15042162,25.6068363,26.83,37.581,-2.065907636
2008,5,28.96774194,1.065274582,1.626987332,20.61290323,0.01,2.810349636,NA,0,0,0.775,0,0.016197071,NA,0.06,0.230587656,54.12264399,742.306178,3.99776053,25.3186283,27.09,40.151,-2.225522403
2008,6,26.28333333,0.496417066,1.159247808,19.11666667,25.36,2.005033257,NA,0,0,0.664,0,NA,NA,NA,NA,74.56157517,609.379448,3.66384792,21.6352787,27.04,NA,-2.101495528
2008,7,24.77419355,0.475032869,0.241910354,18.2983871,99.87,1.646006252,NA,0,0,0.351,0,0.517704179,NA,0.444385837,0.679107196,81.7925342,605.639696,3.85178947,20.052515,26.99,27.643,-1.971259996
2008,8,26.12903226,0.716453011,1.96750454,18.9516129,153.2,1.832511956,NA,0,0,0.378,0,NA,NA,NA,NA,83.73192027,631.13432,3.90486598,21.0639286,26.72,NA,-1.797303277
2008,9,24.36666667,0.700762568,0.161285606,18.09166667,105.37,1.540730183,NA,0,0,0.494,0,NA,NA,NA,NA,85.90191968,492.8225375,4.58628559,19.5136662,26.47,NA,-1.468810991
2008,10,25.19354839,1.09253025,1.269514883,17.77419355,18.1,1.947337011,NA,0,0,0.591,0,0.289719262,NA,0.206882378,0.443302156,77.04242065,588.9738679,4.71851826,19.0059757,26.37,28.395,-1.349832802
2008,11,23.7,-0.756321839,0.17,14.8,0,2.005889519,NA,0,0,0.695,0,0.122676889,NA,0.09,0.29,59.27337669,603.950076,4.30041647,19.6528568,26.25,27.94,-1.306519816
2008,12,23.41935484,-0.713111055,0.2893443,14.06451613,0,2.060524277,1,2.008,3.141176471,0.776,0.145021998,0.041415686,NA,0.04,0.203705014,50.93235295,604.461608,3.79058623,20.1413822,25.74,26.739,-1.304200085
2009,1,23.06451613,0.75357187,1.646034689,14.22580645,15.12,1.932790213,1,4.659,0,0.769,0,0.005093399,NA,0.043676074,0.20294681,53.55130345,566.604508,3.85526419,19.7819462,25.66,28.712,-1.313611599
2009,2,22.75,-0.067702142,-0.36,14.60714286,19,1.985840138,1,6.59,2.482352941,0.778,0.114605399,-0.022676243,NA,0.040615252,0.2,44.39090792,626.686214,4.44463015,21.9767399,25.96,34.673,-1.183781247
2009,3,27.4516129,0.629381908,2.257227607,18.03225806,63.21,2.914301341,1,1.014,3.698039216,0.807,0.170731266,-0.055861199,NA,0.03,0.171307048,37.58332001,772.6748823,4.58094215,23.6597538,26.59,41.873,-0.819017173
2009,4,28.96666667,1.764422156,2.225822634,20.46666667,25.43,3.186908829,1,1.436,3.121568627,0.797,0.144116742,-0.060700406,0.066,0.03,0.176606026,35.43974056,793.126702,4.8184123,26.284296,27.47,49.407,-0.710829982
2009,5,28.19354839,1.291081032,0.852793782,20.33870968,43.45,2.768986692,1,0,4,0.786,0.184672207,-0.072406053,NA,0.03,0.169969596,46.64668116,714.954126,3.9616642,24.9428349,27.99,49.112,-0.457354081
